1	Sinclair	Sinclair Broadcast Group	Sinclair Broadcast Group Inc. and a cable operator agreed on a price Friday to carry Sinclair's local broadcast stations, ending a nearly four-week stalemate that left 2 million viewers in the Midwest and South without major networks on their cable systems. The deal, reached two days before the Super Bowl, resolved a bitter standoff between Sinclair and Mediacom Communications Corp., one that caught the industry's attention because of its potential effects on similar negotiations and cable rates. But Mediacom -- said it would pay to carry Sinclair's stations for the first time. The contract allows Mediacom to carry analog and digital signals of Sinclair's 24 stations in 16 markets, such as Des Moines, Iowa; Nashville, Tenn., and Lexington, Ky.
1	Salisbury, Maryland	Salisbury, Maryland	"Norman also is accused in the shooting death of DaVondale M. ""Pete"" Peters, 28, in Salisbury, Maryland, but that charge and numerous others were dropped so the Delaware case could go forward. Investigators say Norman, wearing a bulletproof vest and carrying a handgun, then stole a car and drove about 13 miles (20 kilometers) to Salisbury, where he shot Peters, two other people and two dogs. One of the Salisbury victims was left paralyzed and Peters was killed."
1	Odessa, Texas	Odessa, Texas	A Washington Post editorial said that a Bible study course offered in Odessa, Texas, public schools referred to the Catholic belief of transubstantiation as a ``warped'' understanding.
1	Waterloo	Waterloo, Ontario	"The Waterloo, Ontario-based institute had been courting Hawking, best known for his book ""A Brief History of Time,"" for several months, said local media. Turok said Hawking is the first of 40 leading scientists from around the world to be invited to accept visiting chair positions and establish a ""second research home"" in Waterloo."
0	Newburgh Free Academy	Newburgh Free Academy	Newburgh native dies on patrol http://www.poughkeepsiejournal.com/apps/pbcs.dll/article?AID=/2008091...
0	Manchester	Manchester	In Manchester, Clinton told a cheering crowd of supporters that the 2008 campaign has just begun. When the first results came and Clinton had a modest lead, her supporters in Manchester watched with optimism. Sylvia Umpierrez, a first-time volunteer from Manchester, said she fervently hoped Clinton could prevail.
0	Manchester	Manchester	On July 18th, news spread of Emmanuel Adebayor’s medical at Manchester City .
1	Manchester	Manchester	There will be a talk on the legacy of 'the father of anime', Osamu Tezuka, by Helen McCarthy, author of a number of books on anime, at Urbis in Manchester on Thursday 16 September 2008 from 6:00pm.
1	Manchester, England	Manchester	Although no arrests have been made, Greater Manchester police said Tuesday that inquiries were continuing into the alleged assault at the Great John Street Hotel in downtown Manchester on Monday night.
0	HUL	Hindustan Unilever	HUL – Altidore has been given compassionate leave to track down his relatives after the horrific earthquake in Haiti, Ashbee and Bullard have knee injuries and Cousin and Olofinjana are at the African Cup of Nations.
1	Barcelona	Barcelona	Three people were killed and eight others were injured Monday morning in a gas explosion in an apartment building in downtown Barcelona, Spain. A total of 37 people were rescued by firefighters, news reports from Barcelona said.
1	Jo Ann Davis	Jo Ann Davis	On Capitol Hill, eulogies were spoken for former US Senators Craig Thomas (Wyoming), George Smathers (Florida), and Daniel Brewster (Maryland); and for former US representatives Parren Mitchell and Gilbert Gude (Maryland), Charles Norwood (Georgia), Steven Derounian (New York), Augustus Hawkins and Juanita Millender-McDonald (California), Frank Burke and Marion Snyder (Kentucky), Paul Gillmor and Donald Clancy (Ohio), William Anderson (Tennessee), Jo Ann Davis (Virginia), Peter Hoagland (Nebraska), Charlotte Reid (Illinois), Jennifer Dunn and Jack Metcalf (Washington), Wiley Mayne (Iowa), and Julia Carson (Indiana).
1	Portland, Oregon	Portland, Oregon	The Portland InterDependence Project Hi, You're getting this e-mail because you're on a list for Shambhala Cafe, which in the past has been a younger-person's dharma group based out of Portland.
1	Portland, Oregon	Portland, Oregon	The southern port city of Kaohsiung celebrated the 20th anniversary of its sister city relations with Portland, Oregon, at a local school Friday, with performances staged by both sides. The celebration was attended by Kaohsiung Deputy Mayor Chiu Tai- san, and a delegation from Portland led by Portland-Kaohsiung Sister City Association President Tom Crowder and Portland's Rose Festival Queen Elizabeth Larson. Kaohsiung City formed its sisterhood with Portland, a city known for its green spaces and commitment to environmental protection, in 1988. The celebration was held at Kaohsiung City's Shu-Te Home Economics and Commercial High School, which has participated for many years in Portland's Rose Festival, an annual civic festival in Portland.
0	Portland	Portland, Oregon	"The freighter was towed to Lyme Bay on the southern English coast and was heading to dock at Portland at the end of the bay. ""The objective is still for her to go to Portland where she will probably arrive on Sunday"". The vessel, when it reaches Portland, will either be repaired or its containers will be removed."
1	Portland	Portland, Oregon	A Real Healthcare Plan for Portland's Kids The Why Not Portland Campaign urgently needs volunteers and donations!
1	Zondervan	Zondervan	"Bradley Fowler, 39, claims the changes by Zondervan and Thomas Nelson Publishing caused his family to ostracize him and created twenty years of personal ""demoralization, chaos and bewilderment."""
0	Hillsdale, Michigan	Hillsdale, Michigan	must be strengthened HILLSDALE, Michigan 2007-05-12 20:27:40 UTC  Romney, who received an honorary degree from Hillsdale, last campaigned in Michigan on April 28.
1	Xavier Carter	Xavier Carter	Carter is set to return to Britain in July and August to run the 200 at Sheffield and London as part of his preparations for his first major international at the Aug. 25-Sept. Gary Kikaya held off a late challenge by Xavier Carter to win the men's 400 meters at Sunday's Glasgow Grand Prix. < Kikaya, who was second to Olympic and world champion Jeremy Wariner in Hengelo, Netherlands, last week, finished in 45.25 seconds, 0.01 quicker than Carter. The Congo runner looked untroubled until Carter closed in down the back straight and just failed to catch him at the line. Gary Kikaya holds off challenge from Xavier Carter to win 400 meters at Glasgow Grand Prix
0	Nashville	Nashville, Tennessee	I'm hearing Kubina is very high on Phoenix's list of available d-men.Rounding out the west, Calgary, Vancouver and Dallas all have between 2.5 - 4 million to spend, and I'd be shocked if all three didnt make a significant move between now and Feb 26th...Finally in the West, Nashville has 16 million to spend, and if they feel they can make a move to help them make the playoffs this season, they wont be afraid to pull the triggerAtlanta - Despite having big stars like Kovalchuk, Hossa and Kozlov, the Thrashers have almost seven million to spend!
1	Robin Moore	Robin Moore	Robin Moore, author of &quot;The French Connection&quot; and &quot;The Green Berets,&quot; died Thursday night in Kentucky after a long illness.
0	Ewart Brown	Ewart Brown	Prosecutor Ann Marie Wise said the new charges arose from alleged victims who had contacted authorities after Brown was initially arrested on July 8 after being accused on sexually battering an 18-year-old woman in June 2007 and an undercover police officer last month. Kevin Brown, 37, who had already been charged with sexual battery of a female patient and an undercover police officer, now faces charges relating to six more women, the District Attorney's office said. If found guilty Brown is facing up to 25 years in state prison. Brown, a doctor at Crenshaw Expo Medical Center in Los Angeles, was detained in lieu of four million dollars bail following his arrest at his home. The fresh felony charges against Brown include a count of a lewd act with a 15 -year-old child, rape, sexual battery by fraud and sexual exploition between November 2006 and May this year. Prosecutors asked for multi-million dollar bail because they believe Brown is a flight risk, Wise said.
